Customer,CompanyID,UniqueCustomerNumber,CustName,Parent_Name,CustSegment,CustCategory,SalesGroup,RSM,LineDisc,STATE,DateOpened,CreatedDate,LTMsales,NewHalfenCust,CSG,InsideOutside,InsideFlag,Region,CustomerPillar,Country
005811,045,045-005811,Construction Dynamics Inc,Construction Dynamics Inc,,,,,,SC,6/1/2021,6/1/2021, -   ,,,O,,South,Other,US
002085,045,045-002085,"Construction Mtl - Salem, VA",CONSTRUCTION MTL,Distributor- Local,Distributor,EJPfab,Con-Fab,DealerB,VA,12/29/2010,12/29/2010, -   ,,,O,,North,Other,US
003567,045,045-003567,"Construction Safety Products, Little Rock, AR",Construction Safety Products,Distributor- Local,Distributor,BrinFrazie,Con-Fab,DealerC,AR,1/30/2018,1/30/2018, -   ,,,O,,South,Other,US
003272,045,045-003272,"Construction Safety Products, Shreveport, LA",Construction Safety Products,Distributor- Local,Distributor,GregArnet,Con-Fab,DealerC,LA,5/15/2015,5/15/2015, -   ,,,O,,South,Other,US
002828,045,045-002828,"Construction Supply, LLC","CONSTRUCTION SUPPLY, LLC",Distributor- Local,Distributor,DwightWeev,Con-Fab,DealerD,AZ,2/14/2013,2/14/2013, -   ,,,O,,West,Other,US
001575,045,045-001575,Construction Tool & Supply,Construction Tool & Supply,Distributor- Local,Distributor,DwightWeev,Con-Fab,DealerD,AZ,10/23/2001,11/27/2010, -   ,,,O,,West,Other,US
003944,045,045-003944,Contine Corporation,Contine Corporation,Distributor- Local,Distributor,EJPfab,Con-Fab,DealerD,PA,12/16/2019,12/16/2019, -   ,,,O,,North,Other,US
004268,045,045-004268,Continental Stucco Products,Continental Stucco Products,Regional Contractor,Contractor,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
001886,045,045-001886,Continental Trading,Continental Trading,Distributor- Local,Distributor,DonFowler,Con-Fab,DealerD,NJ,1/14/2000,11/27/2010, -   ,,,O,,North,Other,US
003533,045,045-003533,"Contrack Watts, Inc.","Contrack Watts, Inc.",,,ClintKilbo,Prec-Pres,PrecastD,WA,10/18/2017,10/18/2017, -   ,,,O,,West,Other,US
003702,045,045-003702,"Contrack Watts, Inc.","Contrack Watts, Inc.",Utility Precast Producer,Precast,EricNesset,Prec-Pres,PrecastD,GU,3/26/2019,3/26/2019, -   ,,,O,,West,Precast,US
004272,045,045-004272,Contractors Building Supply,Contractors Building Supply,Distributor- Local,Distributor,GregHolsho,Con-Fab,,OH,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
003052,045,045-003052,Contractors Sup. & Equip.- Rental Billing,Contractors Sup. & Equip.,Distributor- Regional,Distributor,House,Con-Fab,,LA,2/26/2014,2/26/2014, -   ,,,O,,South,Other,US
001290,045,045-001290,"Contractors Supply - Longview, TX",Contractors Supply,Distributor- Local,Distributor,KelseyWahl,Con-Fab,DealerC,TX,1/27/1993,11/27/2010, -   ,,,O,,South,Other,US
002587,045,045-002587,"Contractors Supply Inc. - Denver, CO","Contractors Supply Inc. - Denver, CO",Distributor- Local,Distributor,RichBrownr,Con-Fab,DealerD,CO,12/6/2011,12/6/2011, -   ,,,O,,West,Other,US
003904,045,045-003904,"Contractors Supply, Inc. -RI","Contractors Supply, Inc. -RI",Distributor- Local,Distributor,DonFowler,Con-Fab,DealerD,RI,7/12/2019,7/12/2019, -   ,,,O,,North,Other,US
001577,045,045-001577,Copperstate Bolt & Nut- NV,Copperstate Bolt & Nut,Distributor- Regional,Distributor,DwightWeev,Con-Fab,DealerD,AZ,9/1/2006,11/27/2010, -   ,,,O,,West,Other,US
001582,045,045-001582,Copperstate Bolt & Nut- TUCSON,Copperstate Bolt & Nut,Distributor- Regional,Distributor,DwightWeev,Con-Fab,DealerD,AZ,5/14/1991,11/27/2010, -   ,,,O,,West,Other,US
003919,045,045-003919,"Core & Main, LP - CT","Core & Main, LP",Job/Other,Other,DonFowler,Con-Fab,DealerD,CT,9/19/2019,9/19/2019, -   ,,,O,,North,Other,US
003572,045,045-003572,"Core & Main, LP - Tontitown, AR","Core & Main, LP",Utility Precast Producer,Precast,BrinFrazie,Con-Fab,DealerD,AR,2/6/2018,2/6/2018, -   ,,,O,,South,Precast,US
004279,045,045-004279,Core Construction,Sundry Sales,Regional Contractor,Contractor,GregArnet,Con-Fab,,LA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
006004,045,045-006004,"Core Supply, LLC",,Distributor- Regional,Distributor,KelseyWahl,con-fab,,TX,9/9/2021,9/9/2021, -   ,,,O,,South,Other,US
001693,045,045-001693,Coreslab - Perris,Coreslab,Prestress Producer,Prestress Producer,EricNesset,Prec-Pres,PrecastA,CA,4/12/1994,11/27/2010, -   ,,,O,,West,Precast,US
003946,045,045-003946,Coreslab - Phoenix Rentals,Coreslab,Prestress Producer,Prestress Producer,House,Prec-Pres,,AZ,12/17/2019,12/17/2019, -   ,,,O,,West,Precast,US
003601,045,045-003601,Coreslab - Rental Sales,Coreslab,Prestress Producer,Prestress Producer,House,Prec-Pres,,FL,5/7/2018,5/7/2018, -   ,,,O,,South,Precast,US
002533,045,045-002533,CORNERSTONE MASONRY INC,,,,NickWutzke,,,WA,9/1/2011,9/1/2011, -   ,,,O,,West,Other,US
005424,045,045-005424,Cory Schroder,Cory Schroder,Job/Other,Other,GregArnet,Con-Fab,,TN,4/2/2020,4/2/2020, -   ,,,O,,South,Other,US
004285,045,045-004285,Costa Brothers Masonry,Costa Brothers Masonry,Masonry Contractor,Contractor,EJPfab,Con-Fab,,MA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
005502,045,045-005502,Cox Construction Co,Cox Construction Co,,,DwightWeev,Con-Fab,,CA,6/11/2020,6/11/2020, -   ,,,O,,West,Other,US
004288,045,045-004288,CR & A Custom Inc,CR & A Custom Inc,Job/Other,Other,DwightWeev,Con-Fab,,CA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
004200,045,045-004200,CR Meyer and Sons,,Regional Contractor,Contractor,RichBrownr,Con-Fab,,,3/26/2020,3/26/2020, -   ,New Halfen,,O,,,Other,
005572,045,045-005572,Crandell Masonry,Crandell Masonry,,,EJPfab,Con-Fab,,PA,9/18/2020,9/18/2020, -   ,,,O,,North,Other,US
003929,045,045-003929,"Crimson Steel Supply, LLC","Crimson Steel Supply, LLC",Rebar Fabricator- Local,Fabricator,BrinFrazie,Con-Fab,FabricD,OK,10/24/2019,10/24/2019, -   ,,,O,,South,Other,US
003651,045,045-003651,"Crossland Construction Company, Inc.","Crossland Construction Company, Inc.",National Contractor,Contractor,RichBrownr,Con-Fab,,KS,10/2/2018,10/2/2018, -   ,,,O,,South,Other,US
004291,045,045-004291,Crown Corr Inc,Crown Corr Inc,Regional Contractor,Contractor,GregHolsho,Con-Fab,,IN,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004292,045,045-004292,Crown Screw & Bolt Corporation,,Distributor- Local,Distributor,GregHolsho,Con-Fab,,IN,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004295,045,045-004295,Crystal Steel,,Job/Other,Other,GregArnet,Con-Fab,,TN,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
004298,045,045-004298,"Curam Contracting, LLC","Curam Contracting, LLC",Regional Contractor,Contractor,DonFowler,Con-Fab,,NY,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004299,045,045-004299,Curtainwall Specialist Inc,,Glazing Contractor,Contractor,BrinFrazie,Con-Fab,,TX,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
003931,045,045-003931,Curtin Co. dba Eagle Precast,Curtin Co. dba Eagle Precast,Architectural Producer,Precast,JeffMyers,Prec-Pres,PrecastD,NC,11/5/2019,11/5/2019, -   ,,,O,,South,Precast,US
004300,045,045-004300,Custom Entrance Solutions LLC,Custom Entrance Solutions LLC,Distributor- Local,Distributor,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
004303,045,045-004303,Custom Ornamental Iron Inc,Custom Ornamental Iron Inc,Regional Contractor,Contractor,EJPfab,Con-Fab,,VA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004304,045,045-004304,Customized Production Inc,,Job/Other,Other,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
004305,045,045-004305,Cutting Edge Glass,,Glazing Contractor,Contractor,RichBrownr,Con-Fab,,CO,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
001202,045,045-001202,Cuyahoga Supply & Tool,Ohio Supply & Tool?,Distributor- Regional,Distributor,GregHolsho,con-fab,LIST,OH,8/15/1990,11/27/2010, -   ,,,O,,North,Other,US
001553,045,045-001553,Cxt Inc. - WA,Cxt Incorporated,Architectural Producer,Precast,ClintKilbo,Prec-Pres,PrecastD,WA,4/17/2006,11/27/2010, -   ,,,O,,West,Precast,US
006021,045,045-006021,"D and D Welding & Fabrication, Inc",,Regional Contractor,Contractor,DwightWeev,con-fab,,UT,9/15/2021,9/15/2021, -   ,,,O,,West,Other,US
004310,045,045-004310,D&A Glass Company Inc,,Glazing Contractor,Contractor,ScottRolu,Con-Fab,,ID,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
001293,045,045-001293,Dallas Cast Stone,Dallas Cast Stone,Architectural Producer,Precast,DavidChris,Prec-Pres,PrecastD,TX,7/17/1989,11/27/2010, -   ,,,O,,South,Precast,US
003937,045,045-003937,D'Ambra Construction Corp,D'Ambra Construction Corp,Regional Contractor,Contractor,BrinFrazie,Con-Fab,DealerD,TX,11/13/2019,11/13/2019, -   ,,,O,,South,Other,US
005851,045,045-005851,DAN ARANA,DAN ARANA,Regional Contractor,Contractor,DwightWeev,con-fab,,AZ,6/17/2021,6/17/2021, -   ,,,O,,West,Other,US
004316,045,045-004316,Dave Abel Masonry Inc,,Masonry Contractor,Contractor,GregHolsho,Con-Fab,,IL,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
001175,045,045-001175,Davis Erecting and Finishing Inc.,Davis Erecting and Finishing Inc.,Concrete Erector Tilt/Precast,Precast,JeffMyers,Prec-Pres,PrecastC,SC,7/26/2006,11/27/2010, -   ,,,O,,South,Precast,US
001441,045,045-001441,Deer Park Lumber Co,Deer Park Lumber Co,Distributor- Local,Distributor,BrinFrazie,Con-Fab,DealerD,TX,10/29/2003,11/27/2010, -   ,,,O,,South,Other,US
002924,045,045-002924,Derr & Isbell Construction,Derr & Isbell Construction,Concrete Erector Tilt/Precast,Precast,DavidChris,Prec-Pres,PrecastD,TX,8/16/2013,8/16/2013, -   ,  ,,O,,South,Precast,US
004330,045,045-004330,Dgb Glass Inc,,Glazing Contractor,Contractor,BrinFrazie,Con-Fab,,TX,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
000945,045,045-000945,Dixie Clamp And Scaffold Inc,Dixie Clamp And Scaffold Inc,Distributor- Local,Distributor,LoriDykes,Con-Fab,DealerD,FL,11/12/2009,11/27/2010, -   ,,,O,,South,Other,US
003892,045,045-003892,Doka USA - CO,Doka Usa,Heavy Forming Systems,Heavy Forming Systems,RichBrownr,Con-Fab,OEM,CO,5/23/2019,5/23/2019, -   ,,,O,,West,Other,US
000479,045,045-000479,Doka Usa Mid-Atlantic,Doka Usa,Heavy Forming Systems,Heavy Forming Systems,DonFowler,Con-Fab,OEM,NJ,9/21/2010,11/27/2010, -   ,,,O,,North,Other,US
005590,045,045-005590,Dorn Development and Construction Inc,Dorn Development and Construction,,,DwightWeev,Con-Fab,,CA,10/15/2020,10/15/2020, -   ,,,O,,West,Other,US
004344,045,045-004344,Dragados USA Inc,,National Contractor,Contractor,DwightWeev,Con-Fab,,CA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
004345,045,045-004345,"DRD Custom Construction, Ltd",,Regional Contractor,Contractor,BrinFrazie,Con-Fab,,TX,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
004348,045,045-004348,Driscoll Sales & Distributing,,Distributor- Local,Distributor,EJPfab,Con-Fab,,MA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
001892,045,045-001892,Dufrane Nuclear Shieldong Inc,Dufrane Nuclear,Regional Contractor,Contractor,DonFowler,Con-Fab,Other,CT,8/10/2006,11/27/2010, -   ,,,O,,North,Other,US
000593,045,045-000593,Dukane Precast- AURORA,Dukane Precast- AURORA,Prestress Producer,Prestress Producer,NickFain,Prec-Pres,PrecastD,IL,6/17/2009,11/27/2010, -   ,,,O,,North,Precast,US
005780,045,045-005780,Dukes Construction Supply,Dukes Construction Supply,Distributor- Regional,Distributor,DwightWeev,con-fab,,CA,5/17/2021,5/17/2021, -   ,,,O,,West,Other,US
001592,045,045-001592,Duncan Bolt Company,Duncan Bolt Company,Distributor- Regional,Distributor,DwightWeev,Con-Fab,DealerD,CA,3/4/2005,11/27/2010, -   ,,,O,,West,Other,US
001817,045,045-001817,Dunham-Price Group LLP,Dunham-Price Group LLP,Prestress Producer,Prestress Producer,DavidChris,Prec-Pres,PrecastD,LA,11/10/2004,11/27/2010, -   ,,,O,,South,Precast,US
004354,045,045-004354,Dunlap Contracting Inc.,Dunlap Contracting Inc.,Regional Contractor,Contractor,GregArnet,Con-Fab,,AL,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
000834,045,045-000834,Durlach Industries Inc,Durlach Industries Inc,Architectural Producer,Precast,JeffMyers,Prec-Pres,PrecastD,FL,7/9/2003,11/27/2010, -   ,,,O,,South,Precast,US
004356,045,045-004356,Dynamic Glass,,Glazing Contractor,Contractor,BrinFrazie,Con-Fab,,TX,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
000947,045,045-000947,Dywidag Systems Intl - FL,Dywidag Systems Intl,Post Tension Fabricator,Fabricator,LoriDykes,Con-Fab,Fabric A,FL,7/1/2005,11/27/2010, -   ,,,O,,South,Other,US
001062,045,045-001062,"Dywidag Systems Intl- Tucker, GA",Dywidag Systems Intl,Post Tension Fabricator,Fabricator,GregArnet,Con-Fab,Fabric A,GA,1/12/1992,11/27/2010, -   ,,,O,,South,Other,US
004358,045,045-004358,EAP Glass,,Glazing Contractor,Contractor,RichBrownr,Con-Fab,,CO,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
004359,045,045-004359,East Coast Building Services,,Distributor- Local,Distributor,EJPfab,Con-Fab,,MD,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
003532,045,045-003532,East Coast Contractors Supply North,East Coast Contractors Supply North,Distributor- Local,Distributor,LoriDykes,Con-Fab,DealerD,FL,10/16/2017,10/16/2017, -   ,,,O,,South,Other,US
004361,045,045-004361,Eastern Glass & Aluminum,Eastern Glass & Aluminum,Glazing Contractor,Contractor,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
004362,045,045-004362,Eastern Materials Corporation,,Regional Contractor,Contractor,DonFowler,Con-Fab,,NY,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
000519,045,045-000519,Eastern Vault Co,,,,NickFain,Prec-Pres,PrecastB,WV,6/6/2005,11/27/2010, -   ,,,O,,North,Other,US
004364,045,045-004364,Eastside Glass & Sealants,Eastside Glass & Sealants,Glazing Contractor,Contractor,ScottRolu,Con-Fab,,WA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
004368,045,045-004368,Edward Kraemer & Sons,,Regional Contractor,Contractor,RichBrownr,Con-Fab,,CO,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
004376,045,045-004376,Elematic Inc,,Regional Contractor,Contractor,RichBrownr,Con-Fab,,WI,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004377,045,045-004377,Element Architecture + Engineering,Element Architecture + Engineering,Job/Other,Other,ScottRolu,Con-Fab,,WA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
003649,045,045-003649,Ellis Construction Acc- Rental billing,Ellis Construction Acc,Distributor- Local,Distributor,House,Con-Fab,,OK,9/24/2018,9/24/2018, -   ,,,O,,South,Other,US
004386,045,045-004386,Enclos Corp (VA),Enclos Corp,Glazing Contractor,Contractor,RichBrownr,Con-Fab,,MO,3/26/2020,3/26/2020, -   ,New Halfen,,O,,South,Other,US
006078,045,045-006078,"EnCon Field Services, LLC",,Prestress Producer,Prestress Producer,EricNesset,prec-pres,,,10/19/2021,10/19/2021, -   ,,,O,,,Precast,
001189,045,045-001189,Ensco Supply,Ensco Supply,Distributor- Local,Distributor,GregArnet,Con-Fab,DealerD,GA,2/10/2005,11/27/2010, -   ,,,O,,South,Other,US
004390,045,045-004390,"Entekk Group, Ltd.","Entekk Group, Ltd.",Glazing Contractor,Contractor,GregHolsho,Con-Fab,,IL,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
001243,045,045-001243,Equipment Sales & Rentals LLC,Equipment Sales & Rentals LLC,Distributor- Local,Distributor,GregHolsho,Con-Fab,DealerD,KY,10/15/1993,11/27/2010, -   ,,,O,,North,Other,US
004394,045,045-004394,Erie Architectural Products Inc.,,Architectural Producer,Precast,GregHolsho,Con-Fab,,ON,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Precast,CA
006067,045,045-006067,Europa Stone,,Distributor- Local,Distributor,LoriDykes,con-fab,,FL,10/11/2021,10/11/2021, -   ,,,O,,South,Other,US
004395,045,045-004395,"Eurostruct, Inc","Eurostruct, Inc",Regional Contractor,Contractor,DonFowler,Con-Fab,,NY,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
004290,045,045-004290,"F&M Steel, Inc.",,Regional Contractor,Contractor,DwightWeev,Con-Fab,,,3/26/2020,3/26/2020, -   ,New Halfen,,O,,,Other,
004406,045,045-004406,Fabbrica LLC,,Regional Contractor,Contractor,DonFowler,Con-Fab,,CT,3/26/2020,3/26/2020, -   ,New Halfen,,O,,North,Other,US
002941,045,045-002941,"Faddis Concrete Prod - King George, VA",Faddis Concrete Products,Utility Precast Producer,Precast,GaryPascoe,Prec-Pres,PrecastA,VA,9/23/2013,9/23/2013, -   ,,,O,,North,Precast,US
003472,045,045-003472,"Faddis Concrete Prod - New Castle, PA",Faddis Concrete Products,Utility Precast Producer,Precast,GaryPascoe,Prec-Pres,PrecastA,PA,4/7/2017,4/7/2017, -   ,,,O,,North,Precast,US
004411,045,045-004411,Fairweather Masonry Co,,Distributor- Local,Distributor,ScottRolu,Con-Fab,,WA,3/26/2020,3/26/2020, -   ,New Halfen,,O,,West,Other,US
003678,045,045-003678,Fastenal - ADIL,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,IL,1/7/2019,1/7/2019, -   ,,,O,,North,Other,US
005558,045,045-005558,Fastenal - ALMN,Fastenal,,,RichBrownr,Con-Fab,DealerC,MN,8/26/2020,8/26/2020, -   ,,,O,,North,Other,US
003918,045,045-003918,Fastenal - ALVA,Fastenal,Distributor - National,Distributor,EJPfab,Con-Fab,DealerC,VA,9/18/2019,9/18/2019, -   ,,,O,,North,Other,US
003559,045,045-003559,Fastenal - AMIA,Fastenal,Distributor - National,Distributor,RichBrownr,Con-Fab,DealerB,IA,1/15/2018,1/15/2018, -   ,,,O,,North,Other,US
003571,045,045-003571,Fastenal - ATOR,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,OR,2/5/2018,2/5/2018, -   ,,,O,,West,Other,US
005576,045,045-005576,"Fastenal - Belle Chase, LA",Fastenal,,,GregArnet,Con-Fab,DealerC,LA,9/30/2020,9/30/2020, -   ,,,O,,South,Other,US
003928,045,045-003928,Fastenal - BEWA,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,WA,10/22/2019,10/22/2019, -   ,,,O,,West,Other,US
003686,045,045-003686,Fastenal - BOFL,Fastenal,Distributor - National,Distributor,LoriDykes,Con-Fab,DealerC,FL,1/31/2019,1/31/2019, -   ,,,O,,South,Other,US
003907,045,045-003907,Fastenal - BowKY,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,KY,7/29/2019,7/29/2019, -   ,,,O,,North,Other,US
003925,045,045-003925,Fastenal - BRMA,Fastenal,Distributor - National,Distributor,EJPfab,Con-Fab,DealerC,MA,10/11/2019,10/11/2019, -   ,,,O,,North,Other,US
005562,045,045-005562,Fastenal - CEMX,Fastenal,,,DwightWeev,Con-Fab,DealerC,TX,9/2/2020,9/2/2020, -   ,,,O,,South,Other,US
003965,045,045-003965,Fastenal - CHMD,Fastenal,Distributor - National,Distributor,EJPfab,Con-Fab,DealerC,MD,2/25/2020,2/25/2020, -   ,,,O,,North,Other,US
005521,045,045-005521,Fastenal - CMOH,Fastenal,Distributor- Regional,Distributor,GregHolsho,Con-Fab,DealerC,OH,7/7/2020,7/7/2020, -   ,,,O,,North,Other,US
003595,045,045-003595,Fastenal - CN1J,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,QC,4/17/2018,4/17/2018, -   ,,,O,,North,Other,CA
003467,045,045-003467,Fastenal - DTWI,Fastenal,Distributor - National,Distributor,RichBrownr,Con-Fab,DealerB,WI,3/23/2017,3/23/2017, -   ,,,O,,North,Other,US
003188,045,045-003188,"Fastenal - Dunkirk, NY",Fastenal,Distributor - National,Distributor,DonFowler,Con-Fab,DealerC,NY,11/3/2014,11/3/2014, -   ,,,O,,North,Other,US
003924,045,045-003924,Fastenal - ENWA,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,WA,10/9/2019,10/9/2019, -   ,,,O,,West,Other,US
003638,045,045-003638,Fastenal - ERMN,Fastenal,Distributor - National,Distributor,RichBrownr,Con-Fab,DealerB,MN,8/16/2018,8/16/2018, -   ,,,O,,North,Other,US
003417,045,045-003417,Fastenal - FDWI,Fastenal,Distributor - National,Distributor,RichBrownr,Con-Fab,DealerB,WI,10/6/2016,10/6/2016, -   ,,,O,,North,Other,US
003462,045,045-003462,Fastenal - FEWA,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,WA,3/6/2017,3/6/2017, -   ,,,O,,West,Other,US
003671,045,045-003671,Fastenal - FIVA,Fastenal,Distributor - National,Distributor,EJPfab,Con-Fab,DealerC,VA,12/4/2018,12/4/2018, -   ,,,O,,North,Other,US
003909,045,045-003909,Fastenal - GBWI,Fastenal,Distributor - National,Distributor,RichBrownr,Con-Fab,DealerB,WI,7/31/2019,7/31/2019, -   ,,,O,,North,Other,US
003544,045,045-003544,"Fastenal - Granby, QC",Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,QC,11/17/2017,11/17/2017, -   ,,,O,,North,Other,CA
003114,045,045-003114,Fastenal - HMOR,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,OR,6/16/2014,6/16/2014, -   ,,,O,,West,Other,US
003575,045,045-003575,Fastenal - HRGU,Fastenal,Distributor - National,Distributor,DwightWeev,Con-Fab,DealerC,GU,2/13/2018,2/13/2018, -   ,,,O,,West,Other,US
003552,045,045-003552,Fastenal - INCA,Fastenal,Distributor - National,Distributor,DwightWeev,Con-Fab,DealerC,CA,1/2/2018,1/2/2018, -   ,,,O,,West,Other,US
000605,045,045-000605,Fastenal - Indy IN,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,IN,10/14/2009,11/27/2010, -   ,,,O,,North,Other,US
003616,045,045-003616,Fastenal - JMNY,Fastenal,Distributor - National,Distributor,DonFowler,Con-Fab,DealerC,NY,6/11/2018,6/11/2018, -   ,  ,,O,,North,Other,US
005451,045,045-005451,Fastenal - Joliet IL,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,IL,4/7/2020,4/7/2020, -   ,,,O,,North,Other,US
003392,045,045-003392,Fastenal - KAWA,Fastenal,Distributor - National,Distributor,ScottRolu,Con-Fab,DealerC,WA,6/21/2016,6/21/2016, -   ,,,O,,West,Other,US
003670,045,045-003670,Fastenal - KNIL,Fastenal,Distributor - National,Distributor,GregHolsho,Con-Fab,DealerB,IL,12/4/2018,12/4/2018, -   ,,,O,,North,Other,US
